Name,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Paul,0.034987,0.030301,0.034227,0.027741,0.02885,0.028477,0.022603,0.020178,0.024097,0.025084,0.028097,0.024954,0.030194,0.026349,0.023244,0.023373,0.029453,0.026385,0.023467,0.028926,0.021948,0.021983,0.017019,0.022036,0.026544,0.020792,0.021611,0.02314,0.018439,0.020665,0.026478,0.02766,0.018924,0.015403,0.01937,0.020622,0.018717,0.026309,0.020054,0.023788,0.020477,0.018886,0.023804,0.020851,0.021745,0.021336,0.018236,0.021003,0.021335,0.019578,0.022572,0.019236,0.020741,0.021548,0.017236,0.014093,0.023152,0.02056,0.016496,0.020193,0.015969,0.018728,0.012344,0.014203,0.01801,0.01469,0.015642,0.016635,0.013291,0.015452,0.024715,0.015725,0.016893,0.022279,0.022594,0.022504,0.022365,0.02454,0.020531,0.020544,0.032728,0.031688,0.024722,0.027685,0.045568,0.03473,0.03869,0.047823,0.04369,0.043011,0.047376,0.049217,0.063408,0.071881,0.078968,0.09058,0.110711,0.118953,0.177614,0.157674,0.188024,0.262372,0.272166,0.307566,0.305192,0.387042,0.506134,0.63234,0.889284,0.880074,0.972713,1.053011,1.245606,1.661646,1.625779,1.862704,2.035268,2.117392,2.241201,2.376566,2.741159,2.57723,2.421442,2.525307,2.568889,2.788653,3.31296,2.935263,2.981694,2.927423,2.892213,2.808909,2.619316,2.459576,2.635885,2.539159,2.445865,2.476115,2.327698,2.271185,2.2991,1.99793,1.867414,1.734466,1.531918,1.297524,1.213005,1.169857,0.915725,0.792026,0.602628,0.553482,0.49037,0.356905,0.273265,0.165563,0.15625,0.18326,0.134399,0.148307,0.121004,0.082178,0.096015,0.10176,0.03502,0.045096,0.022558,0.031833,0.029603,0.008434,0.057566,0.034731,0.009464,0.037446,0.03758,0,0.02302
Paula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000615,0,0,0,0,0.000565,0,0,0,0,0,0,0,0,0,0,0,0,0.000454,0,0.000425,0,0,0,0,0.000426,0,0,0,0,0,0.000434,0,0,0,0,0.000415,0.000421,0.000411,0,0,0.000409,0,0,0.000888,0.000429,0,0.000434,0,0,0,0.000458,0,0,0,0.000538,0,0,0.000558,0.000622,0.003669,0.001393,0.002067,0.000549,0.000577,0.00067,0.004168,0,0.004414,0,0.006791,0.003158,0.004922,0.00232,0.007522,0.003471,0.006901,0.003515,0.006078,0.00581,0.007086,0.009575,0.005062,0.012411,0.019596,0.017754,0.023223,0.038876,0.042418,0.046152,0.028147,0.057962,0.04912,0.051794,0.072293,0.074231,0.08948,0.064123,0.131143,0.125663,0.178417,0.148044,0.114374,0.125855,0.13497,0.143054,0.477595,0.472642,0.418175,0.471716,0.637005,0.615207,0.540857,0.405912,0.403783,0.325245,0.325698,0.304602,0.306529,0.23407,0.199068,0.186883,0.171137,0.119514,0.168357,0.08657,0.118591,0.066284,0.064992,0.073679,0.043629,0.036224,0.038615,0.038402,0.012098,0.014851,0.009031,0.00601,0.003332,0.01061,0.007415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pauleen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736,0.000753,0,0,0,0,0.001672,0,0.001725,0.000879,0.003473,0,0.000886,0.001741,0.000844,0.00266,0.000852,0,0.003096,0.003738,0.002357,0.002755,0.001876,0.002229,0.001535,0.000849,0.001095,0.003651,0,0.001282,0.001273,0.00244,0,0.001175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000468,0,0,0,0,0,0,0,0,0,0,0,0.000689,0,0.000577,0,0,0,0,0,0,0.00079,0,0,0,0.000868,0,0,0.000868,0.00083,0,0,0,0.003546,0.002556,0.003382,0.004645,0.005981,0.007855,0.009644,0.006255,0.006688,0.005373,0.006793,0.005477,0.002434,0.005041,0.001282,0.002546,0.01098,0.004665,0.01175,0.009803,0.008055,0.010758,0.018262,0.016073,0.025699,0.011488,0.01001,0.0098,0.008895,0.012413,0.005461,0.003688,0.005986,0.006428,0.003016,0,0.004335,0,0.004346,0.00398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulina,0.001666,0.00319,0.003184,0.002378,0.001603,0.006328,0.001507,0.002989,0.002835,0.00152,0.002218,0.003565,0.003431,0.00527,0.00452,0.00844,0.004387,0.002513,0.004323,0.001846,0.003762,0.001782,0.004108,0.005799,0.002824,0.002248,0.003879,0.004958,0.003254,0.004769,0.005092,0.004175,0.005626,0.003478,0.005327,0.006714,0.005935,0.003629,0.006103,0.004673,0.005973,0.00571,0.002645,0.004344,0.005969,0.002177,0.003817,0.003858,0.003414,0.00348,0.005643,0.00513,0.00216,0.002486,0.003363,0.002902,0.002105,0.002467,0.004124,0.003297,0.003276,0.003257,0,0.002663,0.002144,0.002592,0.002607,0.000438,0.003666,0.000937,0.002288,0.001906,0.000965,0.00237,0,0.002679,0.000533,0.001673,0.000622,0.000734,0.003482,0.000689,0.000549,0.000577,0.00134,0.000695,0.002036,0,0,0.000755,0,0,0.00232,0.000836,0.000868,0.001725,0.000879,0.000868,0.00166,0,0.00087,0.001687,0.000887,0.000852,0.002536,0,0.000748,0.000786,0,0,0.000743,0.001535,0.000849,0.002191,0.001217,0.002521,0,0,0,0.001166,0,0,0,0.001956,0,0,0.002235,0,0,0,0,0.001773,0.00182,0.001844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003332,0,0,0,0,0,0,0,0,0,0,0,0,0.016447,0,0,0.018723,0,0,0
Pauline,0,0,0.003184,0,0,0,0.000753,0,0.001417,0,0.000739,0.000713,0.002745,0.000659,0.001937,0.003246,0.00188,0.005026,0.00247,0.003693,0.003762,0.004753,0.004108,0.00058,0.005648,0.002248,0.002217,0.001653,0.003254,0.004239,0.00662,0.003653,0.002557,0.003975,0.008716,0.009112,0.002739,0.008165,0.006539,0.004248,0.00384,0.004392,0.008816,0.009122,0.005969,0.006096,0.008906,0.006001,0.0064,0.003045,0.006945,0.004275,0.005617,0.004144,0.005885,0.007876,0.008419,0.004523,0.005361,0.011539,0.005323,0.007329,0.009052,0.00577,0.006003,0.006049,0.008255,0.008318,0.008708,0.009833,0.007323,0.010007,0.008688,0.010903,0.015601,0.017681,0.019703,0.018405,0.024887,0.033752,0.042476,0.044088,0.041752,0.066329,0.073044,0.090299,0.104532,0.10374,0.122783,0.141105,0.165815,0.171438,0.183265,0.240716,0.269011,0.309699,0.357614,0.364672,0.498813,0.562489,0.667659,0.765181,0.86171,0.938887,0.891061,0.961412,1.079554,0.982679,1.035316,0.995165,0.901376,0.858066,0.888142,0.895996,0.793419,0.782638,0.824623,0.670996,0.650278,0.616881,0.613324,0.501067,0.458111,0.386327,0.352056,0.326051,0.28716,0.268826,0.197695,0.149801,0.164549,0.113491,0.072809,0.082969,0.077819,0.077139,0.090476,0.063694,0.034677,0.040718,0.021731,0.01592,0.029879,0,0.01882,0.006976,0.003314,0.009749,0.003509,0,0.009879,0,0.01477,0,0.00297,0.00301,0,0,0,0.003708,0,0,0.006001,0,0,0,0,0,0,0,0.008224,0.008683,0,0,0,0,0
Peace,0.000833,0.001595,0,0.000793,0.000801,0,0,0,0.000709,0.00076,0,0,0,0.001317,0,0.000649,0,0,0.001235,0.000615,0,0.000594,0,0,0,0,0.000554,0,0.000542,0,0.000509,0.000522,0.000511,0.000497,0,0.000959,0.00137,0.000454,0.000436,0.000425,0.000427,0,0,0,0.000426,0.000871,0.000424,0.000429,0,0.000435,0,0.000427,0,0,0.00042,0.000415,0,0,0,0,0,0.000407,0.000411,0,0.002573,0,0.000434,0.000438,0,0,0,0,0,0,0,0,0,0,0,0,0.001393,0.002067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pearl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106,0.000509,0,0,0,0,0,0,0,0,0.000425,0.000427,0.000439,0.000882,0.001303,0.000853,0.000435,0,0.002143,0.002133,0.00174,0.001736,0.00171,0.001728,0.004144,0.001261,0.003731,0.001684,0.002467,0.003299,0.002885,0.004914,0.005293,0.004115,0.006214,0.006432,0.003888,0.006083,0.008755,0.006416,0.005619,0.005492,0.003812,0.003861,0.008058,0.007531,0.008573,0.01278,0.008366,0.016176,0.019811,0.02089,0.028244,0.04395,0.036337,0.034176,0.033341,0.039369,0.036051,0.040677,0.04452,0.041059,0.041834,0.034024,0.041791,0.045992,0.046584,0.041297,0.036467,0.030709,0.034547,0.040913,0.043869,0.033688,0.046007,0.032971,0.042575,0.037381,0.030635,0.024798,0.027522,0.028981,0.019188,0.027171,0.021907,0.024338,0.008822,0.014107,0.017825,0.020741,0.018658,0.014099,0.022875,0.012082,0.007824,0.010146,0.011481,0.005587,0.011488,0.002502,0,0.004447,0.007093,0.00182,0,0.003991,0.002143,0,0,0,0,0,0,0,0,0.011292,0,0,0,0.003509,0,0,0,0.002954,0.006049,0,0,0.003005,0.003332,0,0,0,0,0,0,0,0,0,0,0.029603,0.008434,0.016447,0.008683,0.009464,0,0.01879,0,0
Pearson,0.001666,0.002392,0.003184,0.002378,0,0.003164,0.003014,0.002242,0.001417,0.00304,0.003697,0.001426,0.000686,0.000659,0.002583,0.001948,0.00188,0.003141,0.001235,0.002462,0.00439,0.004753,0.002934,0.004059,0.000565,0.00281,0.002217,0.001653,0.001627,0.00106,0.001018,0.002088,0.001534,0.000994,0.001453,0.003837,0.002283,0.001361,0.000872,0.002124,0.002133,0.001757,0.000441,0.000869,0.000853,0.000871,0.000848,0.001715,0.00128,0.00087,0.001736,0.001282,0.000864,0.000414,0.00042,0.001658,0.001263,0.000411,0.000412,0.001236,0.002457,0,0,0.001332,0,0,0.000869,0,0.000917,0.000468,0.000458,0.000477,0,0.000948,0.000538,0.001607,0,0,0.002489,0,0.000696,0.000689,0,0.000577,0,0,0.000679,0,0,0,0,0.00082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peers,0.000833,0.000797,0,0.001585,0.000801,0,0.003767,0.001495,0.002126,0.00152,0,0,0.000686,0.000659,0.001937,0.001298,0.00188,0.001256,0.000618,0,0.000627,0,0.002347,0,0,0.001124,0,0,0.002169,0.00053,0.000509,0.001566,0.000511,0,0.000968,0.001439,0.000457,0.000454,0.000436,0.000425,0.000427,0.000878,0.000441,0.000869,0.000426,0.000871,0,0.000429,0.000427,0.000435,0.001302,0.000427,0.000864,0.000829,0.001261,0.000415,0.000842,0.000411,0.000825,0.000824,0.000409,0.001221,0,0.000444,0.001286,0.000432,0.000434,0.000876,0,0.000468,0,0,0.000483,0.000474,0.001076,0,0.001065,0.000558,0.000622,0,0,0.000689,0.000549,0.000577,0,0,0.000679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00087,0,0,0,0.000845,0.000774,0,0,0,0,0.001486,0,0.000849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peggie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000407,0,0,0,0.000432,0.000434,0,0,0,0,0.000477,0.000483,0.000474,0.000538,0.000536,0.001065,0,0.001244,0.001467,0.005571,0.001378,0.002197,0.003461,0.006031,0.005557,0.001358,0.002207,0.001507,0.001509,0,0.002461,0.001547,0,0.004339,0.001725,0,0.001737,0,0,0.00087,0,0,0.000852,0,0,0,0.000786,0.000689,0,0,0.000768,0,0,0,0,0.001282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peggy,0.024991,0.019137,0.022287,0.021401,0.012021,0.02294,0.015822,0.019431,0.013466,0.014442,0.008873,0.014973,0.008235,0.013833,0.005165,0.009739,0.008147,0.006282,0.006176,0.006154,0.003135,0.005347,0.007629,0.004059,0.006777,0.003934,0.002217,0.003857,0.005423,0.00159,0.004074,0.002609,0.002557,0.000994,0.001937,0.001439,0.001826,0.001361,0.000436,0.002549,0.002986,0.000878,0.000882,0.000869,0.001279,0.000435,0.002545,0.001715,0.000853,0.000435,0.000868,0,0,0.001243,0.00042,0.000415,0.000421,0.000411,0.000825,0,0,0.000407,0.000411,0.000444,0.000429,0.001296,0.000869,0.000438,0.000917,0.002341,0.001831,0.003336,0.003379,0.011851,0.014525,0.023575,0.018638,0.033464,0.038574,0.05503,0.075204,0.070954,0.090097,0.120547,0.116602,0.117389,0.126931,0.113304,0.118264,0.114695,0.089224,0.077926,0.068821,0.067701,0.052934,0.058662,0.063263,0.044282,0.034029,0.025688,0.026114,0.024466,0.018617,0.028967,0.011836,0.017804,0.014205,0.012568,0.011021,0.018139,0.014119,0.01535,0.006793,0.005477,0.013386,0.006301,0.006412,0.002546,0.00366,0.003498,0.01175,0.004357,0.001007,0.003912,0.002029,0.001148,0.007821,0,0.001251,0.0042,0.001482,0.001773,0,0,0.001995,0,0,0,0,0,0,0,0,0,0.003764,0,0,0,0,0,0,0,0,0,0.00297,0,0,0,0,0,0,0,0,0,0,0.005637,0.016919,0,0,0.008434,0.008224,0.008683,0.028393,0.018723,0,0,0
Penelope,0.004998,0.002392,0.002388,0.004756,0.00561,0.009492,0.006027,0.002242,0.003544,0.004561,0.004436,0.002139,0.000686,0.006587,0.001291,0.002597,0.004387,0.001885,0.003705,0.002462,0.003135,0.003565,0.004108,0.005219,0.001694,0.002248,0.003879,0.003306,0.001627,0.004239,0.002546,0.002088,0.00358,0.002484,0.002905,0.003357,0.003652,0.001814,0.003052,0.002974,0.00128,0.000439,0.001763,0.002606,0.001279,0.001306,0.002969,0.001715,0.002987,0.00174,0.00217,0.001282,0.001728,0,0.00042,0.000829,0.002526,0.000822,0.000825,0.001648,0.000409,0.002036,0.002057,0.000888,0.00343,0.001728,0.001303,0,0.000917,0.000468,0,0.00143,0.001448,0.000474,0.001076,0.001072,0.001065,0.002231,0.001866,0.003669,0.002089,0,0.002747,0.000577,0,0.004168,0.002036,0.001471,0.000753,0.000755,0.00079,0.002461,0.00232,0.002507,0.002603,0.001725,0.003515,0.002605,0.01162,0.009744,0.015669,0.017716,0.036348,0.041747,0.033816,0.053412,0.06878,0.069125,0.081971,0.085068,0.09363,0.072913,0.06453,0.067912,0.06693,0.075617,0.055146,0.070028,0.059782,0.068801,0.069322,0.07516,0.070479,0.055748,0.075078,0.075772,0.064807,0.057442,0.068818,0.065801,0.075604,0.058519,0.040045,0.04425,0.05587,0.021428,0.033174,0.031847,0.052016,0.03167,0.017385,0.01194,0.011204,0.019576,0.011292,0.006976,0.003314,0,0.010526,0.01678,0.013172,0,0.005908,0.006049,0.005941,0.012041,0,0.009996,0,0,0.003903,0,0,0,0.005837,0.005637,0,0,0.017762,0.008434,0.016447,0.008683,0.018929,0,0.01879,0.104037,0.02302
Penny,0,0,0,0,0,0,0,0,0.000709,0,0.000739,0,0,0,0.000646,0,0,0,0,0.000615,0,0,0,0,0,0,0,0,0,0,0,0,0.000511,0,0,0.00048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000786,0,0.000625,0.000743,0.001535,0,0,0.001217,0.00126,0,0.002546,0.00244,0.002332,0.00235,0.006536,0.010068,0.006846,0.005073,0.008036,0.006704,0.010339,0.011261,0.0168,0.011859,0.017733,0.021843,0.035031,0.037912,0.027856,0.018095,0.027866,0.043346,0.013573,0.030423,0.01592,0.011204,0.007831,0.011292,0.01744,0.009943,0.019498,0.031577,0.020136,0.003293,0.01609,0,0.009074,0.020792,0.00301,0.00601,0.013328,0.014147,0.011123,0.007807,0.014942,0.018003,0.011972,0.011673,0.011274,0,0,0,0,0.041118,0.017366,0,0,0,0.041615,0.046041
Percival,0.002499,0.000797,0.001592,0.001585,0.002404,0.000791,0.000753,0.005979,0.002126,0.00304,0.000739,0.004991,0.004117,0.003952,0.001291,0.002597,0.001253,0.002513,0.005558,0.007385,0.005017,0.002376,0.005282,0.008698,0.005648,0.006181,0.003879,0.006611,0.009762,0.008478,0.00611,0.010438,0.016879,0.016893,0.01259,0.017265,0.026934,0.023134,0.026157,0.025063,0.032423,0.037334,0.034383,0.033449,0.042637,0.042236,0.044105,0.039005,0.037123,0.051337,0.047314,0.047876,0.036296,0.047654,0.036153,0.041451,0.042515,0.037419,0.040416,0.035029,0.038489,0.042343,0.030036,0.034621,0.028301,0.041477,0.028242,0.032832,0.027956,0.027159,0.027919,0.02859,0.02172,0.016117,0.032277,0.013931,0.024495,0.025656,0.020531,0.021278,0.029246,0.019289,0.015932,0.01961,0.022784,0.014587,0.018327,0.013979,0.014312,0.012073,0.011054,0.011484,0.008506,0.005851,0.009546,0.009489,0.012301,0.009551,0.00249,0.003543,0.003482,0.001687,0.007979,0.002556,0.001691,0.00387,0.000748,0.001571,0.002755,0.001251,0,0.001535,0,0.002191,0,0,0,0,0,0.001166,0.001175,0,0.001007,0.002934,0.001015,0.001148,0,0,0,0,0,0,0,0.001844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Percy,0.000833,0.004784,0.00398,0.003963,0.004007,0.000791,0.003767,0.002242,0.001417,0.003801,0.001479,0,0.006176,0.006587,0.007102,0.006492,0.00752,0.011308,0.014821,0.011693,0.011287,0.017824,0.022301,0.022036,0.028239,0.032031,0.033802,0.04683,0.052606,0.053518,0.075871,0.081415,0.09411,0.102354,0.090554,0.104069,0.131018,0.155589,0.172639,0.200078,0.218425,0.250795,0.266688,0.299737,0.335981,0.324822,0.331214,0.339043,0.359705,0.389379,0.433641,0.45397,0.448514,0.457894,0.421643,0.437718,0.467663,0.437107,0.420248,0.391911,0.376705,0.383934,0.361256,0.326677,0.274002,0.294224,0.290677,0.265722,0.263065,0.249581,0.227926,0.240633,0.211404,0.196721,0.194739,0.174136,0.17413,0.184052,0.169229,0.181965,0.17478,0.172908,0.132948,0.11997,0.119282,0.109748,0.10521,0.075046,0.08512,0.08904,0.083697,0.072184,0.055675,0.057672,0.032976,0.042271,0.025481,0.033862,0.028219,0.019488,0.019151,0.016873,0.012411,0.014484,0.012681,0.009289,0.009719,0.010212,0.006199,0.003753,0.005945,0.006908,0.002547,0.004381,0.004868,0.002521,0.001282,0.00382,0.00244,0,0.001175,0.001089,0.002014,0,0.001015,0,0.001117,0,0,0.0014,0,0.001773,0.00182,0,0.001995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297,0,0,0,0,0,0,0,0,0,0,0,0.00564,0,0.011841,0,0,0,0,0,0,0,0
Perry,0,0.001595,0,0,0,0,0.000753,0,0.000709,0.00076,0,0.000713,0.001372,0,0.000646,0.000649,0,0,0,0.000615,0.001881,0,0,0.00116,0.000565,0,0.000554,0,0.000542,0.00159,0.000509,0.000522,0.001534,0.000994,0.000484,0.000959,0.000913,0,0.000436,0.000425,0.000427,0.000878,0.000441,0,0.000853,0.000435,0,0.001715,0,0,0,0,0.000432,0.000414,0.000841,0.000415,0.000421,0.000411,0.000825,0.000412,0.000819,0,0.000823,0.000888,0,0.000432,0.000434,0,0,0,0,0.000477,0.000483,0.000474,0.000538,0.000536,0,0,0,0.000734,0,0.000689,0.001099,0.000577,0,0.000695,0.000679,0.001471,0,0.000755,0,0,0,0,0.000868,0.001725,0,0,0,0,0,0.002531,0,0,0,0.001548,0.001495,0,0.000689,0.001876,0.002972,0.000768,0,0.002191,0,0.003781,0.002565,0.001273,0.00366,0.002332,0.008225,0.022875,0.009062,0.00978,0.013189,0.011481,0.012291,0.005744,0.002502,0.0014,0.002965,0.007093,0.00364,0.001844,0.001995,0.002143,0.003016,0,0,0.009049,0,0,0.00747,0,0,0,0.003314,0,0.007017,0.01678,0,0.012872,0.008862,0.009074,0.020792,0.00301,0.018029,0.003332,0.017684,0.007415,0,0.014942,0.006001,0,0.005837,0,0,0.0191,0.011841,0.008434,0,0,0,0,0,0,0
Peta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000696,0,0,0.000577,0,0,0,0,0,0,0,0,0,0,0,0.001725,0,0.001737,0.00083,0.001772,0.002611,0.003375,0.003546,0.003408,0.002536,0.005419,0.003738,0.003928,0.004822,0.003753,0.003715,0.005373,0.000849,0.005477,0.002434,0.008822,0.008977,0.001273,0.00366,0.004665,0.00235,0.006536,0.002014,0.000978,0.003044,0.004592,0.003352,0,0.001251,0.0014,0.001482,0.001773,0.00182,0.003688,0,0.004286,0.003016,0.003981,0.008669,0,0.004346,0,0,0,0.007528,0,0,0,0.003509,0,0,0,0.002954,0,0,0,0,0,0,0,0,0,0,0,0.005837,0,0,0,0.005921,0,0,0,0,0,0,0,0
Peter,0.437343,0.464082,0.500673,0.447034,0.455194,0.446143,0.463354,0.439439,0.430909,0.41426,0.398533,0.427076,0.410365,0.401823,0.400966,0.423954,0.394167,0.450428,0.391527,0.383418,0.370605,0.39034,0.411979,0.363016,0.38687,0.383809,0.351322,0.353154,0.37204,0.346012,0.359496,0.366369,0.34115,0.316501,0.355436,0.314126,0.320469,0.309363,0.315196,0.307551,0.320386,0.293399,0.278149,0.284967,0.307414,0.279103,0.285413,0.284607,0.259858,0.260601,0.270429,0.265457,0.242405,0.263548,0.234153,0.228807,0.234042,0.244253,0.220228,0.21347,0.203503,0.208863,0.21807,0.213938,0.22469,0.193557,0.216813,0.186925,0.19432,0.19339,0.2055,0.198225,0.211404,0.203831,0.231858,0.241647,0.248681,0.258788,0.261309,0.292024,0.293157,0.349949,0.347203,0.366831,0.513315,0.527208,0.587141,0.694542,0.740467,0.822486,1.038319,1.086047,1.174597,1.256237,1.399724,1.626135,1.764344,1.962282,1.900636,1.954097,2.093507,2.114161,2.042571,2.164041,2.165091,2.341603,2.402081,2.304701,2.393696,2.438185,2.388313,2.314783,2.306961,2.409771,2.459356,2.296243,2.334081,2.298192,2.397365,2.146839,1.944542,1.803843,1.641143,1.617683,1.429528,1.339793,1.290546,1.329198,1.198684,1.21521,1.114784,1.051568,0.951982,0.790973,0.750259,0.848529,0.735871,0.688694,0.628522,0.56101,0.75188,0.70843,0.65733,0.696919,0.568353,0.641786,0.477248,0.474442,0.543821,0.375877,0.322719,0.286395,0.289495,0.223822,0.228711,0.237809,0.225361,0.156604,0.123789,0.122354,0.163941,0.119532,0.120019,0.083802,0.099224,0.078918,0.124069,0.063666,0.071048,0.033735,0.024671,0.017366,0.037857,0.074892,0,0.083229,0
Petra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000432,0,0,0,0,0,0,0,0,0,0,0,0.000558,0,0,0,0.000689,0.000549,0,0,0,0,0,0,0.000755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000774,0.000748,0.001571,0.000689,0.001251,0,0.000768,0.000849,0,0,0.003781,0,0.00382,0,0.004665,0.003525,0.002179,0.008055,0.001956,0.005073,0.003444,0.003352,0.006893,0.012512,0.007,0.008895,0.007093,0.005461,0.001844,0.009977,0.008571,0.027143,0.003981,0.008669,0.013573,0.004346,0.00398,0,0,0,0,0.003314,0.00325,0,0,0,0,0.005908,0,0.00297,0,0.003005,0,0,0,0,0,0,0,0,0.005637,0,0,0.005921,0,0,0.017366,0,0,0.05637,0,0
Petrina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558,0,0,0,0,0,0,0.00067,0,0.000679,0,0,0,0,0,0,0.000836,0,0,0,0,0,0,0,0,0.001773,0,0,0.002322,0.002243,0.000786,0,0.000625,0.000743,0,0,0.001095,0,0.002521,0,0.001273,0.00122,0,0.003525,0.001089,0.003021,0.00489,0.001015,0.001148,0.002235,0.002298,0.002502,0.0028,0,0.007093,0.00182,0.007375,0.001995,0.002143,0,0.003981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002954,0,0,0.00301,0.003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
